,sentence,location_list,type_list,error_list
24733,我觉得母亲虽然{CJ+zhuy她}是一个没有文化的家庭妇女，[BC、]但是她有做生意的才能，[BC、]{CD就是}她的直觉是很对的。,"d.t.u.d.c.a.s.t.Sentence(begin=369, end=435)",1,{CD就是}
24734,她正在准备从事证券业务。,"d.t.u.d.c.a.s.t.Sentence(begin=435, end=447)",0,0
24735,几年后我觉得她肯定{CQ能}研究股票行情，[BC、]买股票会赚{CC作}一定的钱。,"d.t.u.d.c.a.s.t.Sentence(begin=447, end=488)",0,0
24736,看妈妈对人生积极的态度，[BC、]我总是获得{CC收到}新鲜的感觉，[BC、]虽然她一次也不说“你努力学习吧！”,"d.t.u.d.c.a.s.t.Sentence(begin=488, end=544)",0,0
24737,但是，[BC、]我会知道现在我应该做什么。,"d.t.u.d.c.a.s.t.Sentence(begin=544, end=565)",0,0
24738,我尊敬我的母亲，[BC、]{CJ-zhuy她}是对我影响最大的一个人。,"d.t.u.d.c.a.s.t.Sentence(begin=565, end=600)",0,0
24739,我相信以后我有什么问题也会自己解决。,"d.t.u.d.c.a.s.t.Sentence(begin=600, end=618)",0,0
24740,因为，[BC、]我的母亲也是这样活过来的。,"d.t.u.d.c.a.s.t.Sentence(begin=618, end=639)",0,0
24741,"（131P）（157D）""}","d.t.u.d.c.a.s.t.Sentence(begin=639, end=653)",0,0
24742,如何面对挫折遇到困难或挫折的时候，我怎样克服呢？,"d.t.u.d.c.a.s.t.Sentence(begin=0, end=24)",0,0
24743,我举自己体会的例子来谈谈这个。,"d.t.u.d.c.a.s.t.Sentence(begin=24, end=39)",0,0
24744,一九九七年七月份，我因为我丈夫的工作而来北京。,"d.t.u.d.c.a.s.t.Sentence(begin=39, end=62)",0,0
24745,那时，我除了“你好”“再见”这两句话以外，一点儿也不会说{CJX}汉语{CD了}。,"d.t.u.d.c.a.s.t.Sentence(begin=62, end=103)",0,0
24746,丈夫上班以后，我一个人独独地闷在房间里。,"d.t.u.d.c.a.s.t.Sentence(begin=103, end=123)",0,0
24747,开个电视也听不懂，一个朋友也没有，我闲得忍不住，可是一出门，我就遇到语言不通的问题。,"d.t.u.d.c.a.s.t.Sentence(begin=123, end=165)",0,0
24748,去商店买东西时，售货员说的价钱我听不懂，就满头大汗。,"d.t.u.d.c.a.s.t.Sentence(begin=165, end=191)",0,0
24749,去餐厅点菜也是如此。,"d.t.u.d.c.a.s.t.Sentence(begin=191, end=201)",0,0
24750,什么事情也不能一个人做，我感到自己成了一个无能的人。,"d.t.u.d.c.a.s.t.Sentence(begin=201, end=227)",0,0
24751,那时，我才意识到生活中的语言能力的重要性。,"d.t.u.d.c.a.s.t.Sentence(begin=227, end=248)",0,0
24752,我出生于日本，以后一直在日本长大{CD了}。,"d.t.u.d.c.a.s.t.Sentence(begin=248, end=270)",0,0
24753,所以到现在没意识到这一点。,"d.t.u.d.c.a.s.t.Sentence(begin=270, end=283)",0,0
24754,我只有学习汉语，才能克服这个挫折。,"d.t.u.d.c.a.s.t.Sentence(begin=283, end=300)",0,0
24755,我想到这点，就{CC而}来北语{CJX}开始学习汉语{CQ了}。,"d.t.u.d.c.a.s.t.Sentence(begin=300, end=332)",1,{CC而}
24756,克服挫折，我们只能依靠自己的要克服的决心。,"d.t.u.d.c.a.s.t.Sentence(begin=332, end=353)",0,0
24757,自己的挫折，该自己克服。,"d.t.u.d.c.a.s.t.Sentence(begin=353, end=365)",0,0
24758,不要依靠别人的帮助。,"d.t.u.d.c.a.s.t.Sentence(begin=365, end=375)",0,0
24759,先考虑怎样能克服这个挫折，然后就坚持{CC2进}这个办法，一直坚持下去。,"d.t.u.d.c.a.s.t.Sentence(begin=375, end=411)",0,0
24760,我认为这是克服挫折的唯一办法。,"d.t.u.d.c.a.s.t.Sentence(begin=411, end=426)",0,0
24761,当然考虑克服困难的办法时，可以听听别人的想法，但是决定{CC2进}其办法{CQ的}还是自己。,"d.t.u.d.c.a.s.t.Sentence(begin=426, end=472)",0,0
24762,以后，不管{CC2不知道}再遇到什么困难或挫折，我{CJ-zy都}靠自己克服这个问题。,"d.t.u.d.c.a.s.t.Sentence(begin=472, end=515)",1,{CC2不知道}
24763,我相[B想]信自己一定能{CC会}。,"d.t.u.d.c.a.s.t.Sentence(begin=515, end=533)",0,0
24764,"（155Z）(155J)""}","d.t.u.d.c.a.s.t.Sentence(begin=533, end=547)",0,0
24765,我最难过的经验我曾经受过挫折，就是教育方面的。,"d.t.u.d.c.a.s.t.Sentence(begin=0, end=23)",0,0
24766,"韩国也是跟别的国家一样,[BC。]","d.t.u.d.c.a.s.t.Sentence(begin=23, end=40)",0,0
24767,{CJ+zy对教育方面}每个人都希望上大学。,"d.t.u.d.c.a.s.t.Sentence(begin=40, end=62)",0,0
24768,可是上大学却不是那么容易的事。,"d.t.u.d.c.a.s.t.Sentence(begin=62, end=77)",0,0
24769,我也在高中时考过大学{CJ+zxy的考试}。,"d.t.u.d.c.a.s.t.Sentence(begin=77, end=99)",0,0
24770,但我没考上{CD了}。,"d.t.u.d.c.a.s.t.Sentence(begin=99, end=110)",0,0
24771,那时我的心情很难受{CD了}，因为没上大学的人是{CC在}社会的失败者。,"d.t.u.d.c.a.s.t.Sentence(begin=110, end=146)",0,0
24772,我们社会的观点是如此。,"d.t.u.d.c.a.s.t.Sentence(begin=146, end=157)",0,0
24773,当时我觉得没上大学也能生活下去，[BC。],"d.t.u.d.c.a.s.t.Sentence(begin=157, end=178)",0,0
24774,但是社会不是那么简单{CD了}。,"d.t.u.d.c.a.s.t.Sentence(begin=178, end=194)",0,0
24775,{CJ-zhuy没读过大学的人}不能在公司上班。,"d.t.u.d.c.a.s.t.Sentence(begin=194, end=218)",0,0
24776,我报名了{CJX}{CQ在}很多公司，但没有一个公司接受我。,"d.t.u.d.c.a.s.t.Sentence(begin=218, end=248)",0,0
24777,那时我的心情最难过了。,"d.t.u.d.c.a.s.t.Sentence(begin=248, end=259)",0,0
24778,没上大学就是社会的失败者吗？,"d.t.u.d.c.a.s.t.Sentence(begin=259, end=273)",0,0
24779,我已经学了十多年了。,"d.t.u.d.c.a.s.t.Sentence(begin=273, end=283)",0,0
24780,只不过[B够]{CJ-sy没有}{CJ+dy四年的}学历，社会就不接受{CC2受}我，我在电视上也看过有很多科学家、[BC，]企业家、[BC，]总统等都没有上{CQ过}大学{CD了}。,"d.t.u.d.c.a.s.t.Sentence(begin=283, end=375)",0,0
24781,我觉得我们现在的社会很不公平。,"d.t.u.d.c.a.s.t.Sentence(begin=375, end=390)",0,0
24782,以没上大学的人为失败者，[BC。],"d.t.u.d.c.a.s.t.Sentence(begin=390, end=407)",0,0
24783,有这样的观点的国家不可能{CC2能}发展得快，[BC。],"d.t.u.d.c.a.s.t.Sentence(begin=407, end=435)",0,0
24784,应该给每个人机会。,"d.t.u.d.c.a.s.t.Sentence(begin=435, end=444)",0,0
24785,这样很可能把挫折变成成功。,"d.t.u.d.c.a.s.t.Sentence(begin=444, end=457)",0,0
24786,我看每个人都经历{CC经验}过我这样类似的{CJ-zxy事情}。,"d.t.u.d.c.a.s.t.Sentence(begin=457, end=489)",0,0
24787,学习也很重要。,"d.t.u.d.c.a.s.t.Sentence(begin=489, end=496)",0,0
24788,但最重要的是发挥[B浑]自己{CQ的}能力。,"d.t.u.d.c.a.s.t.Sentence(begin=496, end=518)",0,0
24789,这样才能{CC2才}变成生活{CQ的}强者。,"d.t.u.d.c.a.s.t.Sentence(begin=518, end=540)",1,{CC2才}
24790,还有遇到困难或挫折不要轻易地{CC的}放弃，[BC。],"d.t.u.d.c.a.s.t.Sentence(begin=540, end=567)",0,0
24791,应该好好儿利用给自己的机会。,"d.t.u.d.c.a.s.t.Sentence(begin=567, end=581)",0,0
24792,我就利用这个机会来中国上大学了。,"d.t.u.d.c.a.s.t.Sentence(begin=581, end=597)",0,0
24793,我认为{CC以为}上不上大学不是那么重要的事，最关键的是找出自己的能力并{CC就}发挥[B浑]{CJ-buy出来}。,"d.t.u.d.c.a.s.t.Sentence(begin=597, end=655)",1,{CC就}
24794,"（155Z）(155J)""}","d.t.u.d.c.a.s.t.Sentence(begin=655, end=669)",0,0
24795,季翔先生：本人从报刊得知贵公司欲聘请员工，因此书函贵公司，欲应聘贵公司职位。,"d.t.u.d.c.a.s.t.Sentence(begin=0, end=38)",0,0
24796,本人曾经当过推销员，现暂无工作，因此我欲应聘为贵公司推销员。,"d.t.u.d.c.a.s.t.Sentence(begin=38, end=68)",0,0
24797,我有三年的推销经验，这个工作对我来[B有]说可是驾轻就熟。,"d.t.u.d.c.a.s.t.Sentence(begin=68, end=97)",0,0
24798,那三年我曾去过全国各大小城镇推销产品，因此对各地的路途、习惯、人文等都有一定的了解。,"d.t.u.d.c.a.s.t.Sentence(begin=97, end=139)",0,0
24799,本人现年三十五岁，已婚，育有两名小孩。,"d.t.u.d.c.a.s.t.Sentence(begin=139, end=158)",0,0
24800,我中学毕业后，读了一年英语课程，因此能说一口流利的英语。,"d.t.u.d.c.a.s.t.Sentence(begin=158, end=186)",0,0
24801,在校成绩属中上{CQ等}。,"d.t.u.d.c.a.s.t.Sentence(begin=186, end=199)",0,0
24802,在校期间曾参加辩论比赛且{CC而}得亚军。,"d.t.u.d.c.a.s.t.Sentence(begin=199, end=220)",1,{CC而}
24803,因此我具有一定的口才来说服顾客。,"d.t.u.d.c.a.s.t.Sentence(begin=220, end=236)",0,0
24804,口才好是我的特长。,"d.t.u.d.c.a.s.t.Sentence(begin=236, end=245)",0,0
24805,我希望贵公司能录用我成为推销员。,"d.t.u.d.c.a.s.t.Sentence(begin=245, end=261)",0,0
24806,在此附上在校{CC学校}成绩、比赛奖状[C]复印本一份[B分]。,"d.t.u.d.c.a.s.t.Sentence(begin=261, end=293)",0,0
24807,"联系地址为：14，JalanLintang,Gemas,F3400NegeriSembilanMalaysia,电话为：07-9481136祝安康(105D)(151Z)""}","d.t.u.d.c.a.s.t.Sentence(begin=293, end=380)",0,0
24808,我的城市生活我从小时候一直在城市长大{CD了}。,"d.t.u.d.c.a.s.t.Sentence(begin=0, end=24)",0,0
24809,自己的生活环境里根本没有大自然的风光，大河，山和海而且从人的行动来看，有工作的天天很早上班，在地铁挤来挤去一个小时才能到公司，回家也很晚。,"d.t.u.d.c.a.s.t.Sentence(begin=24, end=93)",0,0
24810,学生的生活也差不多。,"d.t.u.d.c.a.s.t.Sentence(begin=93, end=103)",0,0
24811,白天在学校学，下课以后马上去实习班学到晚上，要准备高考。,"d.t.u.d.c.a.s.t.Sentence(begin=103, end=131)",0,0
24812,我所了解的城市生活是这样{CJsd}。,"d.t.u.d.c.a.s.t.Sentence(begin=131, end=150)",0,0
24813,对精神的压力应该是很大的吧。,"d.t.u.d.c.a.s.t.Sentence(begin=150, end=164)",0,0
24814,"但之所以我一直接受这种生活,是因为我原来没有在乡村生活过,只能认识到一个标准的世界。","d.t.u.d.c.a.s.t.Sentence(begin=164, end=206)",0,0
24815,"后来我进了公司开始工作,偶而有在乡村的工厂实习的机会。","d.t.u.d.c.a.s.t.Sentence(begin=206, end=233)",0,0
24816,我过两个月的感觉就是非常不同{CC异质}的。,"d.t.u.d.c.a.s.t.Sentence(begin=233, end=255)",0,0
24817,"在城市应该有的东西,很难找到[B列]。","d.t.u.d.c.a.s.t.Sentence(begin=255, end=274)",0,0
24818,"为了买明天早上吃的面包,要走[B去]十分钟。","d.t.u.d.c.a.s.t.Sentence(begin=274, end=296)",0,0
24819,开始的时候觉得真麻烦，但时间越长越习惯，当时我认为人还是有环境适应[C]力的。,"d.t.u.d.c.a.s.t.Sentence(begin=296, end=335)",0,0
24820,"我通过这两种生活,才能客观地比较判断。","d.t.u.d.c.a.s.t.Sentence(begin=335, end=354)",0,0
24821,我所感觉到的最大的差异就是别人{CC人家}的意识。,"d.t.u.d.c.a.s.t.Sentence(begin=354, end=379)",0,0
24822,"比方说在城市的人和在乡村的人走路的时候,速度真不一样。","d.t.u.d.c.a.s.t.Sentence(begin=379, end=406)",0,0
24823,城市人好像被什么东西追似地走[BQ，]但乡村人好像一边走一边看周围的所有吧。,"d.t.u.d.c.a.s.t.Sentence(begin=406, end=444)",0,0
24824,虽然两种生活的性质不同，但我还是不能决定这个好坏。,"d.t.u.d.c.a.s.t.Sentence(begin=444, end=469)",0,0
24825,因为两种生活都包括好处和坏处。,"d.t.u.d.c.a.s.t.Sentence(begin=469, end=484)",0,0
24826,一面就是以经济为主的富裕。,"d.t.u.d.c.a.s.t.Sentence(begin=484, end=497)",0,0
24827,另一面是以自然为主的心境的愉[B余]悦[B裕]。,"d.t.u.d.c.a.s.t.Sentence(begin=497, end=521)",0,0
24828,所以我看两种生活，还是{CC只要}享受现在自己的生活吧。,"d.t.u.d.c.a.s.t.Sentence(begin=521, end=549)",1,{CC只要}
24829,这就是我自己的结论。,"d.t.u.d.c.a.s.t.Sentence(begin=549, end=559)",0,0
24830,"(152L)(153z)""}","d.t.u.d.c.a.s.t.Sentence(begin=559, end=573)",0,0
24831,人的行为[F為]方式和生活态度源自本身思维模式对外在物的反应，亦{CD即}取决于[F於]个人的价值判断{CC判决}。,"d.t.u.d.c.a.s.t.Sentence(begin=0, end=58)",1,{CD即}
24832,至于[F於]一个人的思想和价值理念乃由{CC从}成长过程{CQ中}积累的生活经验所形成。,"d.t.u.d.c.a.s.t.Sentence(begin=58, end=102)",1,{CC从}
24833,所谓[F謂]代沟，是其中一方对另一方的行为[F為]或思想提出疑问{CC问号}，认[F認]为[F為]对方所做的或所想的并[F並]不应该[F該]出现[F現]。,"d.t.u.d.c.a.s.t.Sentence(begin=102, end=179)",0,0
24834,其中[BQ“]应该[F該][BQ”]一词[F詞]牵涉角色问题。,"d.t.u.d.c.a.s.t.Sentence(begin=179, end=210)",0,0
24835,人们都给对方一个角色，并[F並]认[F認]为[F為]对方的行为[F為]表现会符合该[F該]角色的身份{CC行为[F為]}。,"d.t.u.d.c.a.s.t.Sentence(begin=210, end=271)",0,0
24836,如果对方{CQ的}行为[F為]并[F並]非这一方{CC3本身}所想像的{CC者}{CQ那样}，则[F則]对方违[F違]反了角色原则[F則]，这一方{CC3本身}便企图予以纠正{CC矫正}。,"d.t.u.d.c.a.s.t.Sentence(begin=271, end=365)",0,0
24837,如对方不认[F認]同这一方{CC3本身}的纠正{CC矫正}和要求，问题便会出现[F現]，形成冲突。,"d.t.u.d.c.a.s.t.Sentence(begin=365, end=414)",0,0
24838,解决代沟{CJ-zxy问题}必须从了解{CC明白}对方思维着手，设身处地{CC切身处地}从{CC用}对方的角度去思考问题{CC事物}，理解{CC认[F認]识}[C]对方行为[F為]的基本意思。,"d.t.u.d.c.a.s.t.Sentence(begin=414, end=510)",0,0
24839,这样双方可以沟通，互相尊重，增进亲子关系。,"d.t.u.d.c.a.s.t.Sentence(begin=510, end=531)",0,0
24840,"(105D)(151Z)""}","d.t.u.d.c.a.s.t.Sentence(begin=531, end=545)",0,0
24841,《如何面对挫折》人在生活和工作中，总要遇到许多困难或挫折，这是人们避免不了的。,"d.t.u.d.c.a.s.t.Sentence(begin=0, end=39)",0,0
24842,而有的人可以面对挫折，{CD反而}有的人{CQ却}不能面对挫折或{CC就}放弃。,"d.t.u.d.c.a.s.t.Sentence(begin=39, end=79)",1,{CD反而}
24843,不能面对挫折的人，经常会受到精神上的打击。,"d.t.u.d.c.a.s.t.Sentence(begin=79, end=100)",0,0
24844,因为他们不能妥善{CJ-sy处理}生活上的一些困难，所以他们发脾气，有的人一天一直哭，有的人甚至自杀。,"d.t.u.d.c.a.s.t.Sentence(begin=100, end=151)",0,0
24845,这些行为是自然的，因为人有感情所以他们不能控制自己。,"d.t.u.d.c.a.s.t.Sentence(begin=151, end=177)",0,0
24846,我觉得自杀是不讲道理的一种办法，并且不符合我们的社会{CQ要求}。,"d.t.u.d.c.a.s.t.Sentence(begin=177, end=210)",0,0
24847,自杀显示{CC表示}{CQ了}一个人的弱点，而人们不应该以这种办法来解决自己的问题。,"d.t.u.d.c.a.s.t.Sentence(begin=210, end=252)",0,0
24848,最重要的办法是跟一个人说自己的困难或问题，例如{CC2如}一个{CQ和}你相仿的朋友，或者家里的人，或者一位心理医生。,"d.t.u.d.c.a.s.t.Sentence(begin=252, end=311)",1,{CC2如}
24849,一个人承受{CC接受}不了很大的压力，所以脑子里会产生许多不清楚的想法{CC地方}。,"d.t.u.d.c.a.s.t.Sentence(begin=311, end=353)",0,0
24850,因此，有一个能听你的问题的人是最好的办法。,"d.t.u.d.c.a.s.t.Sentence(begin=353, end=374)",0,0
24851,当你解决不了一个问题时，别的人可以帮助你思考、找一些办法、甚至解决你的问题。,"d.t.u.d.c.a.s.t.Sentence(begin=374, end=412)",0,0
24852,面对挫折的另一个办法是：当遇到麻烦时，应该冷静，想一想各种各样的办法。,"d.t.u.d.c.a.s.t.Sentence(begin=412, end=447)",0,0
24853,"并且不应怕挫折,[BC、]反而，应该能够从失败中吸取教训，把挫折变成动力，从而成为生活的强者。","d.t.u.d.c.a.s.t.Sentence(begin=447, end=494)",0,0
24854,"（166L）(155Z)""}","d.t.u.d.c.a.s.t.Sentence(begin=494, end=508)",0,0
24855,.tif古人已经说过，失败是成功之母。,"d.t.u.d.c.a.s.t.Sentence(begin=0, end=19)",0,0
24856,我从来都保持勤奋[B奇]，实事求是的态度，努力奋斗。,"d.t.u.d.c.a.s.t.Sentence(begin=19, end=45)",0,0
24857,还记得我高中毕业时要准备大学考试，知道吗？,"d.t.u.d.c.a.s.t.Sentence(begin=45, end=66)",0,0
24858,我没考上{CC考不上}大学，这真是黑暗的一天。,"d.t.u.d.c.a.s.t.Sentence(begin=66, end=89)",0,0
24859,真是天不测风雨{CJy}。,"d.t.u.d.c.a.s.t.Sentence(begin=89, end=102)",0,0
24860,我非常痛[B通]苦。,"d.t.u.d.c.a.s.t.Sentence(begin=102, end=112)",0,0
24861,父母和朋友们都在我身边，没有人怪我，还鼓励我努力。,"d.t.u.d.c.a.s.t.Sentence(begin=112, end=137)",0,0
24862,过了一个月我冷静考虑为什么我到这样{CQ的}地步，是因为不努力，不实事求是向同学们学习。,"d.t.u.d.c.a.s.t.Sentence(begin=137, end=181)",0,0
24863,我下决心要参加{CC考上}第二年{CC3明年}的大学考试。,"d.t.u.d.c.a.s.t.Sentence(begin=181, end=210)",0,0
24864,一年的努力不是自费的，[BC。],"d.t.u.d.c.a.s.t.Sentence(begin=210, end=226)",0,0
24865,今年我已是三年级的学生。,"d.t.u.d.c.a.s.t.Sentence(begin=226, end=238)",0,0
24866,现在新的问题出现了，我要学什么？,"d.t.u.d.c.a.s.t.Sentence(begin=238, end=254)",0,0
24867,我的将来会怎样？,"d.t.u.d.c.a.s.t.Sentence(begin=254, end=262)",0,0
24868,现有[#]一些新学科{CC门科}很难，比方电脑、[BC，]外语，要怎样学习，还有最重要的是将来会成为什么样的人，对社会有什么作用？,"d.t.u.d.c.a.s.t.Sentence(begin=262, end=327)",0,0
24869,对了，现在我的目标是努力奋斗成为对社会有用{CC有利}的人。,"d.t.u.d.c.a.s.t.Sentence(begin=327, end=357)",0,0
24870,我想作为一个对社会有用{CC有利}的人是很不容[B空]易的。,"d.t.u.d.c.a.s.t.Sentence(begin=357, end=387)",0,0
24871,既有{CJX}要丰富的知识，又要学习培[B陪]养自己的人格。,"d.t.u.d.c.a.s.t.Sentence(begin=387, end=417)",1,既有{CJX}
24872,这样做是非常困难的，会有失败的{CJ-zxy可能}，但我坚信只要{CC只有}自己有信心，实事求是，勤奋进取，在失败、[BC，]挫折{CQ中}吸取教训，不断创新。,"d.t.u.d.c.a.s.t.Sentence(begin=417, end=497)",1,{CC只有}
24873,"（155Z）(155J)""}","d.t.u.d.c.a.s.t.Sentence(begin=497, end=511)",0,0
24874,"记对我影响最大的一个人任何一个人,在生命的旅程中，都会遇到{CD过}许许多多特别的人物。","d.t.u.d.c.a.s.t.Sentence(begin=0, end=44)",0,0
24875,在每个人生命的某一个阶段，都{CC或}会出现一位对当时{CQ的}他影响最深的人。,"d.t.u.d.c.a.s.t.Sentence(begin=44, end=84)",1,{CC或}
